HPO,parent,HPO_name
HP:0032724,HP:0032712,Focal impaired awareness tonic seizure
HP:0032724,HP:0032712,Focal impaired awareness tonic seizure
HP:0032724,HP:0032712,Focal impaired awareness tonic seizure
HP:0032724,HP:0032712,Focal impaired awareness tonic seizure
HP:0032724,HP:0032712,Focal impaired awareness tonic seizure
HP:0032859,HP:0032712,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032859,HP:0032712,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032859,HP:0032712,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032859,HP:0032712,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032859,HP:0032712,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032859,HP:0032712,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032859,HP:0032712,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032859,HP:0032712,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032859,HP:0032712,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032859,HP:0032712,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032859,HP:0032712,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032859,HP:0032712,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032844,HP:0032712,Focal impaired awareness epileptic spasm
HP:0032844,HP:0032712,Focal impaired awareness epileptic spasm
HP:0032844,HP:0032712,Focal impaired awareness epileptic spasm
HP:0032844,HP:0032712,Focal impaired awareness epileptic spasm
HP:0032844,HP:0032712,Focal impaired awareness epileptic spasm
HP:0032844,HP:0032712,Focal impaired awareness epileptic spasm
HP:0032844,HP:0032712,Focal impaired awareness epileptic spasm
HP:0032844,HP:0032712,Focal impaired awareness epileptic spasm
HP:0032844,HP:0032712,Focal impaired awareness epileptic spasm
HP:0032844,HP:0032712,Focal impaired awareness epileptic spasm
HP:0032844,HP:0032712,Focal impaired awareness epileptic spasm
HP:0032844,HP:0032712,Focal impaired awareness epileptic spasm
HP:0032844,HP:0032712,Focal impaired awareness epileptic spasm
HP:0032844,HP:0032712,Focal impaired awareness epileptic spasm
HP:0032728,HP:0032712,Focal impaired awareness atonic seizure
HP:0032728,HP:0032712,Focal impaired awareness atonic seizure
HP:0032728,HP:0032712,Focal impaired awareness atonic seizure
HP:0032728,HP:0032712,Focal impaired awareness atonic seizure
HP:0032728,HP:0032712,Focal impaired awareness atonic seizure
HP:0032728,HP:0032712,Focal impaired awareness atonic seizure
HP:0032728,HP:0032712,Focal impaired awareness atonic seizure
HP:0032728,HP:0032712,Focal impaired awareness atonic seizure
HP:0032728,HP:0032712,Focal impaired awareness atonic seizure
HP:0032728,HP:0032712,Focal impaired awareness atonic seizure
HP:0032728,HP:0032712,Focal impaired awareness atonic seizure
HP:0032728,HP:0032712,Focal impaired awareness atonic seizure
HP:0032728,HP:0032712,Focal impaired awareness atonic seizure
HP:0032728,HP:0032712,Focal impaired awareness atonic seizure
HP:0032719,HP:0032712,Focal impaired awareness motor seizure with dysarthria/anarthria
HP:0032719,HP:0032712,Focal impaired awareness motor seizure with dysarthria/anarthria
HP:0032719,HP:0032712,Focal impaired awareness motor seizure with dysarthria/anarthria
HP:0032719,HP:0032712,Focal impaired awareness motor seizure with dysarthria/anarthria
HP:0032719,HP:0032712,Focal impaired awareness motor seizure with dysarthria/anarthria
HP:0032719,HP:0032712,Focal impaired awareness motor seizure with dysarthria/anarthria
HP:0032719,HP:0032712,Focal impaired awareness motor seizure with dysarthria/anarthria
HP:0032719,HP:0032712,Focal impaired awareness motor seizure with dysarthria/anarthria
HP:0032719,HP:0032712,Focal impaired awareness motor seizure with dysarthria/anarthria
HP:0032719,HP:0032712,Focal impaired awareness motor seizure with dysarthria/anarthria
HP:0032719,HP:0032712,Focal impaired awareness motor seizure with dysarthria/anarthria
HP:0032719,HP:0032712,Focal impaired awareness motor seizure with dysarthria/anarthria
HP:0032730,HP:0032712,Focal impaired awareness myoclonic seizure
HP:0032730,HP:0032712,Focal impaired awareness myoclonic seizure
HP:0032730,HP:0032712,Focal impaired awareness myoclonic seizure
HP:0032730,HP:0032712,Focal impaired awareness myoclonic seizure
HP:0032730,HP:0032712,Focal impaired awareness myoclonic seizure
HP:0032730,HP:0032712,Focal impaired awareness myoclonic seizure
HP:0032730,HP:0032712,Focal impaired awareness myoclonic seizure
HP:0032730,HP:0032712,Focal impaired awareness myoclonic seizure
HP:0032730,HP:0032712,Focal impaired awareness myoclonic seizure
HP:0032730,HP:0032712,Focal impaired awareness myoclonic seizure
HP:0032730,HP:0032712,Focal impaired awareness myoclonic seizure
HP:0032730,HP:0032712,Focal impaired awareness myoclonic seizure
HP:0032730,HP:0032712,Focal impaired awareness myoclonic seizure
HP:0032730,HP:0032712,Focal impaired awareness myoclonic seizure
HP:0032713,HP:0032712,Focal impaired awareness motor seizure with version
HP:0032713,HP:0032712,Focal impaired awareness motor seizure with version
HP:0032713,HP:0032712,Focal impaired awareness motor seizure with version
HP:0032713,HP:0032712,Focal impaired awareness motor seizure with version
HP:0032713,HP:0032712,Focal impaired awareness motor seizure with version
HP:0032713,HP:0032712,Focal impaired awareness motor seizure with version
HP:0032713,HP:0032712,Focal impaired awareness motor seizure with version
HP:0032713,HP:0032712,Focal impaired awareness motor seizure with version
HP:0032713,HP:0032712,Focal impaired awareness motor seizure with version
HP:0032713,HP:0032712,Focal impaired awareness motor seizure with version
HP:0032713,HP:0032712,Focal impaired awareness motor seizure with version
HP:0032713,HP:0032712,Focal impaired awareness motor seizure with version
HP:0032725,HP:0032712,Focal impaired awareness clonic seizure
HP:0032725,HP:0032712,Focal impaired awareness clonic seizure
HP:0032725,HP:0032712,Focal impaired awareness clonic seizure
HP:0032725,HP:0032712,Focal impaired awareness clonic seizure
HP:0032725,HP:0032712,Focal impaired awareness clonic seizure
HP:0032725,HP:0032712,Focal impaired awareness clonic seizure
HP:0032725,HP:0032712,Focal impaired awareness clonic seizure
HP:0032726,HP:0032712,Focal impaired awareness hyperkinetic seizure
HP:0032726,HP:0032712,Focal impaired awareness hyperkinetic seizure
HP:0032726,HP:0032712,Focal impaired awareness hyperkinetic seizure
HP:0032726,HP:0032712,Focal impaired awareness hyperkinetic seizure
HP:0032726,HP:0032712,Focal impaired awareness hyperkinetic seizure
HP:0032726,HP:0032712,Focal impaired awareness hyperkinetic seizure
HP:0032726,HP:0032712,Focal impaired awareness hyperkinetic seizure
HP:0032726,HP:0032712,Focal impaired awareness hyperkinetic seizure
HP:0032726,HP:0032712,Focal impaired awareness hyperkinetic seizure
HP:0032726,HP:0032712,Focal impaired awareness hyperkinetic seizure
HP:0032726,HP:0032712,Focal impaired awareness hyperkinetic seizure
HP:0032726,HP:0032712,Focal impaired awareness hyperkinetic seizure
HP:0032714,HP:0032712,Focal impaired awareness bilateral motor seizure
HP:0032714,HP:0032712,Focal impaired awareness bilateral motor seizure
HP:0032714,HP:0032712,Focal impaired awareness bilateral motor seizure
HP:0032714,HP:0032712,Focal impaired awareness bilateral motor seizure
HP:0032714,HP:0032712,Focal impaired awareness bilateral motor seizure
HP:0032714,HP:0032712,Focal impaired awareness bilateral motor seizure
HP:0032714,HP:0032712,Focal impaired awareness bilateral motor seizure
HP:0032714,HP:0032712,Focal impaired awareness bilateral motor seizure
HP:0032714,HP:0032712,Focal impaired awareness bilateral motor seizure
HP:0032714,HP:0032712,Focal impaired awareness bilateral motor seizure
HP:0032714,HP:0032712,Focal impaired awareness bilateral motor seizure
HP:0032714,HP:0032712,Focal impaired awareness bilateral motor seizure
HP:0032909,HP:0032712,Focal impaired awareness automatism seizure
HP:0032909,HP:0032712,Focal impaired awareness automatism seizure
HP:0032909,HP:0032712,Focal impaired awareness automatism seizure
HP:0032909,HP:0032712,Focal impaired awareness automatism seizure
HP:0032909,HP:0032712,Focal impaired awareness automatism seizure
HP:0032909,HP:0032712,Focal impaired awareness automatism seizure
HP:0032717,HP:0032712,Focal impaired awareness motor seizure with dystonia
HP:0032717,HP:0032712,Focal impaired awareness motor seizure with dystonia
HP:0032717,HP:0032712,Focal impaired awareness motor seizure with dystonia
HP:0032717,HP:0032712,Focal impaired awareness motor seizure with dystonia
HP:0032717,HP:0032712,Focal impaired awareness motor seizure with dystonia
HP:0032717,HP:0032712,Focal impaired awareness motor seizure with dystonia
HP:0032717,HP:0032712,Focal impaired awareness motor seizure with dystonia
HP:0032717,HP:0032712,Focal impaired awareness motor seizure with dystonia
HP:0032717,HP:0032712,Focal impaired awareness motor seizure with dystonia
HP:0032717,HP:0032712,Focal impaired awareness motor seizure with dystonia
HP:0032717,HP:0032712,Focal impaired awareness motor seizure with dystonia
HP:0032717,HP:0032712,Focal impaired awareness motor seizure with dystonia
HP:0032723,HP:0020217,Focal aware motor seizure with dystonia
HP:0032723,HP:0020217,Focal aware motor seizure with dystonia
HP:0032723,HP:0020217,Focal aware motor seizure with dystonia
HP:0032723,HP:0020217,Focal aware motor seizure with dystonia
HP:0032723,HP:0020217,Focal aware motor seizure with dystonia
HP:0032723,HP:0020217,Focal aware motor seizure with dystonia
HP:0032723,HP:0020217,Focal aware motor seizure with dystonia
HP:0032723,HP:0020217,Focal aware motor seizure with dystonia
HP:0032723,HP:0020217,Focal aware motor seizure with dystonia
HP:0032723,HP:0020217,Focal aware motor seizure with dystonia
HP:0032733,HP:0020217,Focal aware motor seizure with dysarthria/anarthria
HP:0032733,HP:0020217,Focal aware motor seizure with dysarthria/anarthria
HP:0032733,HP:0020217,Focal aware motor seizure with dysarthria/anarthria
HP:0032733,HP:0020217,Focal aware motor seizure with dysarthria/anarthria
HP:0032733,HP:0020217,Focal aware motor seizure with dysarthria/anarthria
HP:0032733,HP:0020217,Focal aware motor seizure with dysarthria/anarthria
HP:0032733,HP:0020217,Focal aware motor seizure with dysarthria/anarthria
HP:0032733,HP:0020217,Focal aware motor seizure with dysarthria/anarthria
HP:0032733,HP:0020217,Focal aware motor seizure with dysarthria/anarthria
HP:0032733,HP:0020217,Focal aware motor seizure with dysarthria/anarthria
HP:0032845,HP:0020217,Focal aware epileptic spasm
HP:0032845,HP:0020217,Focal aware epileptic spasm
HP:0032845,HP:0020217,Focal aware epileptic spasm
HP:0032845,HP:0020217,Focal aware epileptic spasm
HP:0032845,HP:0020217,Focal aware epileptic spasm
HP:0032845,HP:0020217,Focal aware epileptic spasm
HP:0032845,HP:0020217,Focal aware epileptic spasm
HP:0032845,HP:0020217,Focal aware epileptic spasm
HP:0032845,HP:0020217,Focal aware epileptic spasm
HP:0032845,HP:0020217,Focal aware epileptic spasm
HP:0032845,HP:0020217,Focal aware epileptic spasm
HP:0032845,HP:0020217,Focal aware epileptic spasm
HP:0032722,HP:0020217,Focal aware tonic seizure
HP:0032722,HP:0020217,Focal aware tonic seizure
HP:0032722,HP:0020217,Focal aware tonic seizure
HP:0032722,HP:0020217,Focal aware tonic seizure
HP:0032722,HP:0020217,Focal aware tonic seizure
HP:0032722,HP:0020217,Focal aware tonic seizure
HP:0032722,HP:0020217,Focal aware tonic seizure
HP:0032722,HP:0020217,Focal aware tonic seizure
HP:0032722,HP:0020217,Focal aware tonic seizure
HP:0032722,HP:0020217,Focal aware tonic seizure
HP:0032722,HP:0020217,Focal aware tonic seizure
HP:0032722,HP:0020217,Focal aware tonic seizure
HP:0032732,HP:0020217,Focal aware motor seizure with paresis/paralysis
HP:0032732,HP:0020217,Focal aware motor seizure with paresis/paralysis
HP:0032732,HP:0020217,Focal aware motor seizure with paresis/paralysis
HP:0032732,HP:0020217,Focal aware motor seizure with paresis/paralysis
HP:0032732,HP:0020217,Focal aware motor seizure with paresis/paralysis
HP:0032732,HP:0020217,Focal aware motor seizure with paresis/paralysis
HP:0032732,HP:0020217,Focal aware motor seizure with paresis/paralysis
HP:0032732,HP:0020217,Focal aware motor seizure with paresis/paralysis
HP:0032732,HP:0020217,Focal aware motor seizure with paresis/paralysis
HP:0032732,HP:0020217,Focal aware motor seizure with paresis/paralysis
HP:0032891,HP:0020217,Focal aware motor seizure with version
HP:0032891,HP:0020217,Focal aware motor seizure with version
HP:0032891,HP:0020217,Focal aware motor seizure with version
HP:0032891,HP:0020217,Focal aware motor seizure with version
HP:0032891,HP:0020217,Focal aware motor seizure with version
HP:0032891,HP:0020217,Focal aware motor seizure with version
HP:0032891,HP:0020217,Focal aware motor seizure with version
HP:0032891,HP:0020217,Focal aware motor seizure with version
HP:0032891,HP:0020217,Focal aware motor seizure with version
HP:0032891,HP:0020217,Focal aware motor seizure with version
HP:0032856,HP:0020217,Focal aware bilateral motor seizure
HP:0032856,HP:0020217,Focal aware bilateral motor seizure
HP:0032856,HP:0020217,Focal aware bilateral motor seizure
HP:0032856,HP:0020217,Focal aware bilateral motor seizure
HP:0032856,HP:0020217,Focal aware bilateral motor seizure
HP:0032856,HP:0020217,Focal aware bilateral motor seizure
HP:0032856,HP:0020217,Focal aware bilateral motor seizure
HP:0032856,HP:0020217,Focal aware bilateral motor seizure
HP:0032856,HP:0020217,Focal aware bilateral motor seizure
HP:0032856,HP:0020217,Focal aware bilateral motor seizure
HP:0032910,HP:0020217,Focal aware automatism seizure
HP:0032910,HP:0020217,Focal aware automatism seizure
HP:0032910,HP:0020217,Focal aware automatism seizure
HP:0032910,HP:0020217,Focal aware automatism seizure
HP:0032910,HP:0020217,Focal aware automatism seizure
HP:0020218,HP:0020217,Focal aware atonic seizure
HP:0020218,HP:0020217,Focal aware atonic seizure
HP:0020218,HP:0020217,Focal aware atonic seizure
HP:0020218,HP:0020217,Focal aware atonic seizure
HP:0020218,HP:0020217,Focal aware atonic seizure
HP:0020218,HP:0020217,Focal aware atonic seizure
HP:0020218,HP:0020217,Focal aware atonic seizure
HP:0020218,HP:0020217,Focal aware atonic seizure
HP:0020218,HP:0020217,Focal aware atonic seizure
HP:0020218,HP:0020217,Focal aware atonic seizure
HP:0020218,HP:0020217,Focal aware atonic seizure
HP:0020218,HP:0020217,Focal aware atonic seizure
HP:0032857,HP:0020217,Focal aware motor seizure with negative myoclonus
HP:0032857,HP:0020217,Focal aware motor seizure with negative myoclonus
HP:0032857,HP:0020217,Focal aware motor seizure with negative myoclonus
HP:0032857,HP:0020217,Focal aware motor seizure with negative myoclonus
HP:0032857,HP:0020217,Focal aware motor seizure with negative myoclonus
HP:0032857,HP:0020217,Focal aware motor seizure with negative myoclonus
HP:0032857,HP:0020217,Focal aware motor seizure with negative myoclonus
HP:0032857,HP:0020217,Focal aware motor seizure with negative myoclonus
HP:0032857,HP:0020217,Focal aware motor seizure with negative myoclonus
HP:0032857,HP:0020217,Focal aware motor seizure with negative myoclonus
HP:0032711,HP:0020217,Focal aware clonic seizure
HP:0032711,HP:0020217,Focal aware clonic seizure
HP:0032711,HP:0020217,Focal aware clonic seizure
HP:0032711,HP:0020217,Focal aware clonic seizure
HP:0032711,HP:0020217,Focal aware clonic seizure
HP:0032711,HP:0020217,Focal aware clonic seizure
HP:0032731,HP:0020217,Focal aware hyperkinetic seizure
HP:0032731,HP:0020217,Focal aware hyperkinetic seizure
HP:0032731,HP:0020217,Focal aware hyperkinetic seizure
HP:0032731,HP:0020217,Focal aware hyperkinetic seizure
HP:0032731,HP:0020217,Focal aware hyperkinetic seizure
HP:0032731,HP:0020217,Focal aware hyperkinetic seizure
HP:0032731,HP:0020217,Focal aware hyperkinetic seizure
HP:0032731,HP:0020217,Focal aware hyperkinetic seizure
HP:0032731,HP:0020217,Focal aware hyperkinetic seizure
HP:0032731,HP:0020217,Focal aware hyperkinetic seizure
HP:0032758,HP:0020217,Focal aware myoclonic seizure
HP:0032758,HP:0020217,Focal aware myoclonic seizure
HP:0032758,HP:0020217,Focal aware myoclonic seizure
HP:0032758,HP:0020217,Focal aware myoclonic seizure
HP:0032758,HP:0020217,Focal aware myoclonic seizure
HP:0032758,HP:0020217,Focal aware myoclonic seizure
HP:0032758,HP:0020217,Focal aware myoclonic seizure
HP:0032758,HP:0020217,Focal aware myoclonic seizure
HP:0032758,HP:0020217,Focal aware myoclonic seizure
HP:0032758,HP:0020217,Focal aware myoclonic seizure
HP:0032758,HP:0020217,Focal aware myoclonic seizure
HP:0032758,HP:0020217,Focal aware myoclonic seizure
HP:0032859,HP:0032721,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032859,HP:0032721,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032859,HP:0032721,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032859,HP:0032721,Focal impaired awareness motor seizure with paresis/paralysis
HP:0032859,HP:0032721,Focal impaired awareness motor seizure with paresis/paralysis
